Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
Zé Neto & Cristiano,Alô Ambev (Segue Sua Vida) - Ao Vivo,spotify:track:5m5aY6S9ttfIG157xli2Rs,69.0,0.334,0.695,0.872,0.0,9.0,0.954,-3.65,1.0,0.0868,121.843,0.646,2020-03-26
"ANAVITÓRIA, Matheus & Kauan",Fica - Bonus Track,spotify:track:1qDZnViQgUItsMpWLVwfGb,69.0,0.45,0.645,0.505,0.0,10.0,0.0938,-6.432,1.0,0.0279,94.025,0.499,2017-10-27
Jorge & Mateus,Molhando o Volante,spotify:track:3ITkrUvAA6gzxer2UIom3P,69.0,0.707,0.772,0.647,0.0,10.0,0.113,-5.404,1.0,0.0758,130.183,0.801,2021-12-10
"Mc Davi, Mc Kevin, Mc Don Juan, MC Hariel, MC Marks, MC G15, Mc Phe Cachorrera, Gaab, MC Menor da VG, MC Ryan SP, MC Kapela, Perera DJ, Veiga no Beat",Set dos Casados,spotify:track:2xebCnKCjYWBhJ4Ai8hO5E,69.0,0.325,0.581,0.384,0.0,4.0,0.0953,-7.618,0.0,0.295,199.884,0.149,2021-09-17
Gustavo Mioto,Solteiro Não Trai - Ao Vivo,spotify:track:7oEr56KG6odStlQH0nvdyr,68.0,0.483,0.493,0.832,0.0,10.0,0.956,-3.42,1.0,0.201,157.964,0.599,2018-12-07
Billie Eilish,bad guy,spotify:track:2Fxmhks0bxGSBdJ92vM42m,68.0,0.328,0.701,0.425,0.13,7.0,0.1,-10.965,1.0,0.375,135.128,0.562,2019-03-29
Casa Worship,A Casa É Sua,spotify:track:3h3fui1QXImL2zRcs9v2Lc,68.0,0.322,0.327,0.731,8.66e-06,8.0,0.267,-5.821,1.0,0.0398,132.76,0.0792,2019-02-23
"Mc Livinho, Rennan da Penha",Hoje Eu Vou Parar Na Gaiola,spotify:track:0IQCOAw9ZAI6WnXIrl481F,68.0,0.0331,0.65,0.361,0.0,2.0,0.0978,-7.153,1.0,0.404,89.803,0.844,2018-10-17
"Alok, Dynoro",On & On,spotify:track:7sYAS4CpbV90oSemgaEQat,67.0,0.0233,0.747,0.776,1.38e-05,10.0,0.761,-5.898,0.0,0.0722,125.07,0.67,2019-11-22
"Guilherme & Benuto, Hugo & Guilherme",Haja Colírio (feat. Hugo & Guilherme) - Ao Vivo,spotify:track:5Ubx4DpvVodvsGH9ilxPVi,67.0,0.591,0.723,0.75,0.0,11.0,0.627,-4.599,1.0,0.0854,105.016,0.703,2023-03-16
IZA,Meu talismã,spotify:track:5aayWOEE7u7bxZ3r7dwIrX,67.0,0.186,0.665,0.805,0.0,6.0,0.289,-1.938,1.0,0.0879,85.1,0.667,2019-08-23
"Maverick Sabre, Jorja Smith, Vintage Culture, Slow Motion",Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix,spotify:track:5PNvgiKSwMdjBsDsgFCFLX,67.0,0.098,0.881,0.661,0.0187,11.0,0.101,-7.681,0.0,0.0343,124.023,0.965,2020-04-03
Jorge & Mateus,Todo Seu - Ao Vivo,spotify:track:4NNZZXHgn9F3cCgC1YGmLl,67.0,0.293,0.631,0.819,0.0,7.0,0.586,-5.018,1.0,0.131,152.018,0.665,2022-07-28
