Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
"Reik, Farruko, Camilo",Si Me Dices Que Sí,spotify:track:56Ta1O7Jxxpjnc6cWdDKUo,74.0,0.00473,0.578,0.634,0.0,8.0,0.132,-5.979,0.0,0.333,183.89,0.216,2020-02-18
TINI,La Triple T,spotify:track:1rEsfHhBFTuTPekF8M5O3f,74.0,0.406,0.766,0.638,0.0,11.0,0.2,-2.737,0.0,0.0902,92.077,0.681,2023-02-16
"Bad Bunny, Bomba Estéreo",Ojitos Lindos,spotify:track:3k3NWokhRRkEPhCzPmV8TW,74.0,0.08,0.647,0.686,1.34e-06,3.0,0.528,-5.745,0.0,0.0413,79.928,0.268,2022-05-06
"Mora, Feid",LA INOCENTE,spotify:track:5jt25aFjW2kNoBqaEVaz5W,73.0,0.307,0.757,0.789,0.0,5.0,0.0717,-3.46,0.0,0.0583,91.911,0.464,2022-04-01
"TINI, Lalo Ebratt",Fresa,spotify:track:0LzzrTU0t5sktycXOhViX4,73.0,0.216,0.781,0.866,0.0,5.0,0.101,-3.493,0.0,0.0867,95.993,0.864,2020-12-03
Camilo,Vida de Rico,spotify:track:4nTduFjaTmGysc9WKNuCcs,73.0,0.18,0.808,0.497,0.0,6.0,0.0642,-4.008,1.0,0.0453,87.987,0.962,2021-03-04
"MYA, TINI, Duki",2:50 Remix,spotify:track:5eyO0n1HiiSWdGaaSoK731,73.0,0.113,0.819,0.809,0.0,9.0,0.23,-4.426,1.0,0.0478,139.969,0.836,2021-11-23
"Rauw Alejandro, Farruko",Fantasias,spotify:track:6mAN61JH0dzyZpWslS11jy,73.0,0.143,0.879,0.703,0.0,1.0,0.0569,-4.219,1.0,0.0701,94.004,0.788,2019-08-29
Duki,Goteo,spotify:track:57kdZIOAaolxAjB67d2yU3,72.0,0.186,0.473,0.779,0.0,1.0,0.189,-3.725,1.0,0.0414,108.287,0.438,2019-11-01
Dua Lipa,Break My Heart,spotify:track:017PF4Q3l4DBUiWoXk4OWT,72.0,0.167,0.73,0.729,1.39e-06,4.0,0.349,-3.434,0.0,0.0884,113.011,0.467,2020-03-27
Andresito Romero,Me Miras Asi,spotify:track:40fOB5r0wfKzcKZU0SkrAI,72.0,0.21,0.837,0.57,0.0,10.0,0.113,-4.957,1.0,0.197,100.002,0.92,2019-06-26
Danny Ocean,Me Rehúso,spotify:track:6ifUES3keWjwXgae8pXI3o,72.0,0.0231,0.744,0.804,0.0,1.0,0.0494,-6.327,1.0,0.0677,104.823,0.426,2019-03-22
Cris Mj,Una Noche en Medellín,spotify:track:1O2pcBJGej0pmH2Y9XZMs6,72.0,0.0924,0.87,0.548,4.6e-05,10.0,0.0534,-5.253,0.0,0.077,96.018,0.832,2022-01-21
"KAROL G, Anuel AA",Culpables,spotify:track:4RGKft6YTTWHjpQeRIInuS,72.0,0.287,0.728,0.812,2.9e-06,8.0,0.13,-3.017,0.0,0.0833,130.029,0.418,2019-05-03
Maria Becerra,OJALÁ,spotify:track:5RlibNUdsaN2oPX9MWl52K,71.0,0.133,0.798,0.629,5.06e-06,1.0,0.103,-4.393,0.0,0.0729,92.018,0.362,2022-12-08
"El Reja, Lira",Bésame,spotify:track:5uD4fcXch2qE5LYeyDipA1,71.0,0.11,0.585,0.489,0.0,0.0,0.0624,-7.646,1.0,0.0653,183.743,0.727,2020-10-09
"Agapornis, Hernan y La Champion's Liga, Lauro",Flasheaste Amor,spotify:track:2ACgvo2Kx4LgWqQ2amvM5C,71.0,0.183,0.776,0.559,0.0,1.0,0.0728,-7.548,1.0,0.0469,142.481,0.76,2019-10-31
"Sebastian Yatra, Mau y Ricky",Ya No Tiene Novio,spotify:track:7uQmJ1jgNzBpATSoWKSPFu,71.0,0.048,0.632,0.832,0.0,7.0,0.0705,-1.948,0.0,0.154,182.184,0.784,2018-08-10
"Marc Seguí, Rauw Alejandro, Pol Granch",Tiroteo - Remix,spotify:track:4OwhwvKESFtuu06dTgct7i,71.0,0.282,0.75,0.522,0.0,9.0,0.0743,-7.018,1.0,0.0293,110.427,0.601,2021-04-01
Duki,Antes de Perderte,spotify:track:2LgxW2t2H6lAf7tJuOnxxj,70.0,0.487,0.812,0.925,0.0,5.0,0.115,-3.092,0.0,0.113,110.031,0.614,2022-07-20
"Becky G, Paulo Londra",Cuando Te Besé,spotify:track:74wEiOpnvCe1tCTWKGSYta,70.0,0.3,0.78,0.731,2.45e-06,9.0,0.0981,-4.003,0.0,0.162,100.044,0.338,2019-10-18
Emilia,cuatro veinte,spotify:track:3ushwCdjpWNdSnZgRFU6Oc,70.0,0.0811,0.761,0.696,6.25e-05,7.0,0.101,-3.817,0.0,0.0505,95.066,0.501,2022-05-31
"Shawn Mendes, Camila Cabello",Señorita,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,70.0,0.0392,0.759,0.548,0.0,9.0,0.0828,-6.049,0.0,0.029,116.967,0.749,2019-06-19
Manuel Turizo,La Bachata,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,69.0,0.583,0.835,0.679,1.98e-06,7.0,0.218,-5.329,0.0,0.0364,124.98,0.85,2023-03-17
"LIT killah, Duki",Mala Mía,spotify:track:7FfQ2E4LqvwKKOyKXyC2L2,69.0,0.202,0.68,0.682,0.0,7.0,0.118,-3.873,0.0,0.0781,176.189,0.53,2021-08-19
"Mora, Bad Bunny, Sech",Volando - Remix,spotify:track:0G2zPzWqVjR68iNPmx2TBe,69.0,0.207,0.659,0.688,0.0,6.0,0.113,-4.649,1.0,0.0673,153.979,0.632,2021-07-08
Maluma,11 PM,spotify:track:7KbF6AdprOXEEHlsq11Z6d,69.0,0.217,0.777,0.712,0.0,10.0,0.091,-4.84,1.0,0.277,95.692,0.68,2019-05-17
"zzoilo, Aitana",Mon Amour - Remix,spotify:track:5TMLavqGRKNxgzMBrVpC9R,69.0,0.122,0.748,0.761,6.56e-06,2.0,0.0984,-6.621,1.0,0.102,116.041,0.362,2021-08-18
