Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
Bacilos,Perderme Contigo,spotify:track:7mHFWWfVlhqGjeIQ5qt9i2,96.0,0.23,0.717,0.881,0.0,0.0,0.135,-3.21,1.0,0.0538,103.996,0.685,2018-08-24
"Bad Bunny, ROSALÍA",LA NOCHE DE ANOCHE,spotify:track:2XIc1pqjXV3Cr2BQUGNBck,95.0,0.0303,0.856,0.618,0.0,7.0,0.0866,-4.892,1.0,0.286,81.993,0.391,2020-11-27
"Rauw Alejandro, Chencho Corleone",Desesperados,spotify:track:6mmPpaltUZK7xjNlBPQQ0p,95.0,0.356,0.869,0.694,0.00125,1.0,0.0878,-3.35,0.0,0.0783,90.02,0.511,2021-12-10
Myke Towers,Piensan,spotify:track:1A9PKAFEHMWgXNLpgf7k4J,95.0,0.538,0.677,0.722,0.0,2.0,0.11,-4.443,0.0,0.0626,172.0,0.786,2020-01-24
Daniela Darcourt,Señor Mentira,spotify:track:1euUy5iIipadV7jrHQRiYE,95.0,0.382,0.613,0.89,5.69e-06,10.0,0.137,-5.504,0.0,0.0418,179.931,0.837,2019-05-31
Pablo Alborán,Saturno,spotify:track:2f0Ft2XdvNSMSY5TUlZgEz,94.0,0.392,0.278,0.572,0.0,7.0,0.063,-8.295,1.0,0.0407,95.351,0.311,2017-06-01
"Mike Bahía, Danny Ocean",Detente,spotify:track:0x1k6gSTSxaLxe0F2IThaX,94.0,0.273,0.736,0.585,0.0,7.0,0.106,-4.617,1.0,0.346,171.932,0.363,2019-11-15
"Aventura, Don Omar",Ella Y Yo - Featuring Don Omar,spotify:track:6G4U9avyBNEfP0fAIduev3,94.0,0.534,0.732,0.708,0.0,9.0,0.237,-7.905,0.0,0.262,175.924,0.717,2005-04-26
The Police,Every Breath You Take,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,93.0,0.543,0.82,0.452,0.00294,1.0,0.0714,-9.796,1.0,0.0348,117.401,0.74,1983-06-17
Maluma,11 PM,spotify:track:7KbF6AdprOXEEHlsq11Z6d,93.0,0.217,0.777,0.712,0.0,10.0,0.091,-4.84,1.0,0.277,95.692,0.68,2019-05-17
Piso 21,Puntos Suspensivos,spotify:track:04cd1MHVq1D8v1nuTZoCdv,92.0,0.175,0.823,0.731,0.0,11.0,0.131,-3.399,0.0,0.103,152.024,0.952,2018-05-11
"Mau y Ricky, Camilo",La Boca,spotify:track:0UQwlF2pRkr1lMN6kNNUj3,92.0,0.0655,0.618,0.795,0.0,2.0,0.309,-1.8,1.0,0.113,185.901,0.76,2019-05-03
"Bizarrap, Tiago PZK","Tiago PZK: Bzrp Music Sessions, Vol. 48",spotify:track:6VAS7m73rDopQe7BdrFMpD,91.0,0.459,0.657,0.821,0.0,8.0,0.103,-3.06,0.0,0.32,96.561,0.752,2021-12-29
Mike Bahía,Serenata,spotify:track:11ufNpNUBDwTGlU8sdWZaP,91.0,0.0859,0.757,0.824,0.0,7.0,0.165,-2.657,1.0,0.134,174.065,0.495,2019-11-15
"Tainy, Bad Bunny, Julieta Venegas",Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),spotify:track:4gzsuuZypVbxs0Af1LSZyB,91.0,0.0889,0.639,0.703,1.78e-06,4.0,0.0865,-6.33,0.0,0.0794,169.888,0.138,2021-10-05
"Bad Bunny, Sech",Ignorantes,spotify:track:38RIEav39FGi86jppxO0du,89.0,0.267,0.85,0.536,3.89e-05,1.0,0.0996,-5.161,1.0,0.0599,96.029,0.505,2020-02-29
"Camilo, Pedro Capó",Tutu,spotify:track:1Ol5LmdNDNpFu1oNwfgkux,89.0,0.297,0.727,0.838,0.0,9.0,0.0603,-2.435,1.0,0.0472,145.995,0.933,2020-04-17
