Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,spotify:track:6JIC3hbC28JZKZ8AlAqX8h,112.0,0.0354,0.795,0.8,7.25e-05,1.0,0.0915,-6.32,1.0,0.0309,116.032,0.934,2021-10-22
Nirvana,Smells Like Teen Spirit,spotify:track:0gucTLf7trAf37Ua1uAyAu,112.0,3.53e-05,0.489,0.918,7.64e-05,1.0,0.0908,-4.502,1.0,0.0554,116.731,0.691,1991-09-24
Frank Ocean,Lost,spotify:track:3GZD6HmiNUhxXYf8Gch723,112.0,0.0272,0.913,0.603,0.000503,8.0,0.167,-4.892,1.0,0.226,123.061,0.497,2012-07-10
Lewis Capaldi,Bruises,spotify:track:4Of7rzpRpV1mWRbhp5rAqG,111.0,0.946,0.736,0.308,0.0,4.0,0.186,-7.83,1.0,0.0677,111.202,0.361,2019-05-17
BENEE,Glitter,spotify:track:23TPP1eeElFfvYVznskwCY,111.0,0.0863,0.801,0.589,0.0,7.0,0.162,-5.157,1.0,0.0485,116.934,0.58,2019-06-28
Travis Scott,SICKO MODE,spotify:track:2xLMifQCjDGFmkHkpNLD9h,110.0,0.00513,0.834,0.73,0.0,8.0,0.124,-3.714,1.0,0.222,155.008,0.446,2018-08-03
Billie Eilish,when the party's over,spotify:track:43zdsphuZLzwA9k4DJhU0I,108.0,0.978,0.367,0.111,3.97e-05,4.0,0.0897,-14.084,1.0,0.0972,82.642,0.198,2019-03-29
"Post Malone, 21 Savage",rockstar (feat. 21 Savage),spotify:track:0e7ipj03S05BNilyu5bRzt,108.0,0.124,0.585,0.52,7.01e-05,5.0,0.131,-6.136,0.0,0.0712,159.801,0.129,2018-04-27
Ed Sheeran,Shivers,spotify:track:3xWGA8pa0IKFI7IMPri4P0,108.0,0.281,0.788,0.859,0.0,2.0,0.0424,-2.724,1.0,0.0856,141.02,0.822,2020
SZA,Good Days,spotify:track:4PMqSO5qyjpvzhlLI5GnID,107.0,0.418,0.461,0.651,1.26e-05,1.0,0.782,-8.81,0.0,0.0568,121.07,0.383,2022-12-09
Sons Of Zion,Drift Away,spotify:track:2bx4jOMWpCbemnnRWfsMbx,107.0,0.404,0.799,0.417,0.0,1.0,0.124,-11.596,1.0,0.106,100.105,0.751,2018-05-11
"benny blanco, Halsey, Khalid",Eastside (with Halsey & Khalid),spotify:track:7FGq80cy8juXBCD2nrqdWU,106.0,0.549,0.632,0.686,0.0,6.0,0.2,-7.665,0.0,0.243,89.949,0.329,2018-12-07
"SAINt JHN, Imanbek",Roses - Imanbek Remix,spotify:track:0zLCBJZSiELJf02ucPP9wb,105.0,0.0143,0.769,0.719,0.00777,8.0,0.359,-5.472,1.0,0.0474,121.955,0.863,2020-11-20
SIX60,Only to Be,spotify:track:1yaFHifoHlN5MEtL5YEgA4,105.0,0.000156,0.597,0.686,0.00633,1.0,0.0931,-8.523,0.0,0.0255,88.002,0.318,2011-01-01
"Nelly Furtado, Timbaland",Promiscuous,spotify:track:2gam98EZKrF9XuOkU13ApN,102.0,0.0569,0.808,0.97,6.13e-05,10.0,0.154,-6.098,0.0,0.0506,114.328,0.868,2006-01-01
Khalid,Better,spotify:track:6zeeWid2sgw4lap2jV61PZ,101.0,0.0765,0.596,0.552,0.334,0.0,0.104,-10.278,0.0,0.097,97.949,0.112,2018-10-18
Lady Gaga,Always Remember Us This Way,spotify:track:2rbDhOo9Fh61Bbu23T2qCk,101.0,0.299,0.553,0.502,0.0,0.0,0.764,-5.972,1.0,0.0409,129.976,0.296,2018-10-05
"Wilkinson, Becky Hill",Afterglow,spotify:track:6LW3Z1GqbL78TIjfDyg4zp,100.0,0.0228,0.516,0.915,0.000789,7.0,0.125,-2.498,1.0,0.0562,174.032,0.0398,2013-01-01
Harry Styles,Adore You,spotify:track:3jjujdWJ72nww5eGnfs2E7,99.0,0.0237,0.676,0.771,7e-06,8.0,0.102,-3.675,1.0,0.0483,99.048,0.569,2019-12-13
SIX60,Please Don't Go,spotify:track:5caY6lIFeI2du0TpgCSRP1,99.0,0.364,0.7,0.52,0.0,4.0,0.201,-6.427,0.0,0.192,175.943,0.704,2019-11-08
"Ed Sheeran & Justin Bieber, Justin Bieber",I Don't Care (with Justin Bieber),spotify:track:0hVXuCcriWRGvwMV1r5Yn9,99.0,0.0902,0.798,0.676,0.0,6.0,0.0894,-5.041,1.0,0.0442,101.956,0.843,2019-07-12
Pop Smoke,Dior,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,99.0,0.212,0.548,0.805,0.000389,7.0,0.408,-5.732,1.0,0.351,142.094,0.648,2019-07-26
Eminem,Lose Yourself,spotify:track:1v7L65Lzy0j0vdpRjJewt1,98.0,0.00921,0.686,0.735,0.00066,2.0,0.342,-4.616,1.0,0.264,171.355,0.0596,2004-01-01
Adele,Easy On Me,spotify:track:46IZ0fSY2mpAiktS3KOqds,97.0,0.578,0.604,0.366,0.0,5.0,0.133,-7.519,1.0,0.0282,141.981,0.13,2021-11-19
L.A.B.,Mr Reggae,spotify:track:7dGsBUADSyHoD7zdkKi9Ef,97.0,0.082,0.829,0.701,0.274,7.0,0.135,-8.587,0.0,0.078,164.035,0.886,2021-12-17
"Coolio, L.V.",Gangsta's Paradise,spotify:track:1DIXPcTDzTj8ZMHt3PDt8p,96.0,0.0655,0.647,0.514,0.0,8.0,0.398,-10.05,1.0,0.0593,79.975,0.386,1995-11-07
"Doja Cat, SZA",Kiss Me More (feat. SZA),spotify:track:3DarAbFujv6eYNliUTyqtz,95.0,0.259,0.764,0.705,8.92e-05,8.0,0.12,-3.463,1.0,0.0284,110.97,0.781,2021-06-25
Justin Bieber,Ghost,spotify:track:6I3mqTwhRpn34SLVafSH7G,95.0,0.185,0.601,0.741,2.91e-05,2.0,0.415,-5.569,1.0,0.0478,153.96,0.441,2021-03-19
"Shawn Mendes, Camila Cabello",Señorita,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,94.0,0.0392,0.759,0.548,0.0,9.0,0.0828,-6.049,0.0,0.029,116.967,0.749,2019-06-19
"Russ Millions, Tion Wayne",Body,spotify:track:3CVb6hkMrlF7eHhXi5B3PZ,93.0,0.389,0.889,0.705,1.04e-05,11.0,0.0692,-8.683,0.0,0.392,141.069,0.815,2021-03-25
Olivia Rodrigo,drivers license,spotify:track:5wANPM4fQCJwkGd4rN57mH,91.0,0.768,0.561,0.431,1.42e-05,10.0,0.106,-8.81,1.0,0.0578,143.875,0.137,2021-05-21
"JP Saxe, Julia Michaels",If the World Was Ending (feat. Julia Michaels),spotify:track:77MdvMx9L4ZQuLhhn3o21h,91.0,0.866,0.429,0.486,0.0,1.0,0.0982,-9.971,1.0,0.101,146.99,0.661,2021-06-25
SIX60,All She Wrote,spotify:track:2yI8xyHgyhCXyw0Vq98twb,91.0,0.204,0.801,0.528,1.44e-05,7.0,0.114,-7.693,1.0,0.0937,124.967,0.365,2021-02-26
L.A.B.,Yes I Do,spotify:track:1Cda2BAeOs8r6X7ptFPkW2,89.0,0.0484,0.847,0.517,0.0165,10.0,0.072,-7.786,1.0,0.029,96.009,0.848,2020-12-18
"24kGoldn, iann dior",Mood (feat. iann dior),spotify:track:4jPy3l0RUwlUI9T5XHBW2m,89.0,0.174,0.701,0.716,0.0,7.0,0.324,-3.671,0.0,0.0361,91.007,0.732,2021-03-26
Lauv,I Like Me Better,spotify:track:2P91MQbaiQOfbiz9VqhqKQ,89.0,0.535,0.752,0.505,2.55e-06,9.0,0.104,-7.621,1.0,0.253,91.97,0.419,2018-05-31
"Eminem, Juice WRLD",Godzilla (feat. Juice WRLD),spotify:track:7FIWs0pqAYbP91WWM0vlTQ,88.0,0.145,0.808,0.745,0.0,10.0,0.292,-5.26,0.0,0.342,165.995,0.829,2020-01-17
Noah Cyrus,July,spotify:track:6J2LdBN97cDWn0MLxYh9HB,88.0,0.868,0.708,0.186,0.0,9.0,0.0779,-8.953,0.0,0.042,72.541,0.322,2020-05-15
Sam Fischer,This City,spotify:track:3H3r2nKWa3Yk5gt8xgmsEt,88.0,0.733,0.605,0.377,0.0,11.0,0.0808,-6.213,1.0,0.0443,73.877,0.519,2019-12-11
Juice WRLD,Robbery,spotify:track:6Hj9jySrnFppAI0sEMCZpJ,88.0,0.328,0.685,0.692,0.0,2.0,0.153,-5.122,1.0,0.0457,159.966,0.578,2019-03-08
The Notorious B.I.G.,Big Poppa - 2005 Remaster,spotify:track:2g8HN35AnVGIk7B8yMucww,87.0,0.43,0.78,0.575,0.0,9.0,0.143,-7.247,0.0,0.273,84.492,0.773,1994-09-13
Tom Odell,Another Love,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,87.0,0.717,0.442,0.538,2.95e-05,4.0,0.09,-8.55,0.0,0.0451,122.758,0.139,2013-06-17
Toploader,Dancing in the Moonlight,spotify:track:3Fzlg5r1IjhLk2qRw667od,87.0,0.0624,0.632,0.856,0.0,10.0,0.347,-3.463,1.0,0.0348,119.397,0.867,2000
"Netsky, Becky Hill",Hold On,spotify:track:0ZE5BVCy5xVNsI4MaQRzUn,86.0,0.0103,0.566,0.686,0.000102,10.0,0.0987,-5.879,0.0,0.0331,85.972,0.147,2020-10-30
"Joel Corry, MNEK",Head & Heart (feat. MNEK),spotify:track:6cx06DFPPHchuUAcTxznu9,86.0,0.168,0.734,0.874,1.14e-05,8.0,0.0489,-3.158,1.0,0.0662,122.953,0.905,2020-07-03
Billie Eilish,ocean eyes,spotify:track:2uIX8YMNjGMD7441kqyyNU,85.0,0.819,0.475,0.37,0.0577,4.0,0.0841,-7.725,0.0,0.0361,144.828,0.157,2016-11-18
"Ed Sheeran, Khalid",Beautiful People (feat. Khalid),spotify:track:70eFcWOvlMObDhURTqT4Fv,85.0,0.124,0.64,0.647,0.0,5.0,0.0801,-8.114,0.0,0.186,92.979,0.546,2019-07-12
The Goo Goo Dolls,Iris,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,84.0,0.00125,0.315,0.715,7.97e-06,11.0,0.0942,-8.072,0.0,0.0362,155.925,0.497,1998-09-11
SIX60,Someone To Be Around - Bonus Track,spotify:track:7KkpWFfKfSivkMD6yrKhGD,84.0,0.327,0.676,0.476,0.0,4.0,0.113,-7.833,1.0,0.0448,141.98,0.47,2021-10-21
Olivia Rodrigo,good 4 u,spotify:track:4ZtFanR9U6ndgddUvNcjcG,84.0,0.335,0.563,0.664,0.0,9.0,0.0849,-5.044,1.0,0.154,166.928,0.688,2021-05-21
Giveon,Heartbreak Anniversary,spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp,84.0,0.524,0.449,0.465,1.02e-06,0.0,0.303,-8.964,1.0,0.0791,89.087,0.543,2020-03-27
