Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
Zion & Lennox,La player (Bandolera),spotify:track:0VKkyBKCXyR99navhVRqcP,90.0,0.16,0.769,0.838,0.0,2.0,0.0935,-5.238,1.0,0.0633,93.996,0.602,2018-02-23
"Sech, Farruko, Zion & Lennox",Solita,spotify:track:0tJCo71s7HT9Mu5Z4juuLw,90.0,0.159,0.679,0.831,1.1e-06,2.0,0.097,-1.866,1.0,0.109,88.793,0.88,2019-04-19
Coldplay,Yellow,spotify:track:3AJwUDP919kvQ9QcozQPxg,90.0,0.00239,0.429,0.661,0.000121,11.0,0.234,-7.227,1.0,0.0281,173.372,0.285,2000-07-10
Maluma,11 PM,spotify:track:7KbF6AdprOXEEHlsq11Z6d,89.0,0.217,0.777,0.712,0.0,10.0,0.091,-4.84,1.0,0.277,95.692,0.68,2019-05-17
"Eladio Carrion, Rels B",Me Gustas Natural,spotify:track:1Sym1HsTqsa2pYKhYL1j15,89.0,0.859,0.721,0.426,0.000216,0.0,0.111,-7.473,0.0,0.11,127.083,0.451,2021-12-02
"Camilo, Pedro Capó",Tutu,spotify:track:1Ol5LmdNDNpFu1oNwfgkux,89.0,0.297,0.727,0.838,0.0,9.0,0.0603,-2.435,1.0,0.0472,145.995,0.933,2020-04-17
"Shawn Mendes, Camila Cabello",Señorita,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,89.0,0.0392,0.759,0.548,0.0,9.0,0.0828,-6.049,0.0,0.029,116.967,0.749,2019-06-19
"Daddy Yankee, Snow",Con Calma,spotify:track:5w9c2J52mkdntKOmRLeM2m,88.0,0.11,0.737,0.86,1.94e-06,8.0,0.0574,-2.652,0.0,0.0593,93.989,0.656,2019-01-24
Bad Bunny,Yo Perreo Sola,spotify:track:0SqqAgdovOE24BzxIClpjw,88.0,0.021,0.86,0.758,6.54e-05,11.0,0.344,-5.16,1.0,0.0695,97.014,0.453,2020-02-29
Rels B,A Mí,spotify:track:7MmrcXVA7A5zZ2CbDuGHNa,88.0,0.241,0.846,0.548,0.0713,1.0,0.0419,-6.397,1.0,0.256,94.925,0.516,2019-02-21
"Anuel AA, Romeo Santos",Ella Quiere Beber - Remix,spotify:track:3f5lA8nnc4YYF1qf78WpHw,88.0,0.265,0.75,0.665,0.0,8.0,0.0515,-3.083,1.0,0.124,95.239,0.697,2018-11-02
"Eladio Carrion, Bad Bunny",Kemba Walker,spotify:track:4jhHaLksdP8DJZzxYAjOSz,87.0,0.446,0.832,0.59,1.43e-06,8.0,0.123,-7.168,0.0,0.272,146.907,0.596,2020-01-31
"Becky G, KAROL G",MAMIII,spotify:track:7FlQk2gJ6TBrHHiidvdR2O,86.0,0.0845,0.836,0.703,0.0,4.0,0.138,-3.554,0.0,0.0657,94.048,0.902,2022-05-13
