Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,78,0.0221,0.741,0.691,0.0,10.0,0.0476,-7.395,0.0,0.0672,150.087,0.892,2021-09-17
Panic! At The Disco,High Hopes,spotify:track:1rqqCSm0Qe4I9rUvWncaom,78,0.193,0.579,0.904,0.0,5.0,0.064,-2.729,1.0,0.0618,82.014,0.681,2018-06-22
Ariana Grande,7 rings,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,77,0.592,0.778,0.317,0.0,1.0,0.0881,-10.732,0.0,0.334,140.048,0.327,2019-02-08
"Justin Bieber, Daniel Caesar, Giveon",Peaches (feat. Daniel Caesar & Giveon),spotify:track:4iJyoBOLtHqaGxP12qzhQI,77,0.321,0.677,0.696,0.0,0.0,0.42,-6.181,1.0,0.119,90.03,0.464,2021-03-19
Kendrick Lamar,HUMBLE.,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,77,0.000282,0.908,0.621,5.39e-05,1.0,0.0958,-6.638,0.0,0.102,150.011,0.421,2017-04-14
"Drake, Rick Ross",Money In The Grave (Drake ft. Rick Ross),spotify:track:5ry2OE6R2zPQFDO85XkgRb,76,0.101,0.831,0.502,0.0,10.0,0.122,-4.045,0.0,0.046,100.541,0.101,2019-06-15
"Nicky Youre, dazy",Sunroof,spotify:track:5YqEzk3C5c3UZ1D5fJUlXA,75,0.352,0.768,0.714,0.0,10.0,0.15,-5.11,1.0,0.0401,131.443,0.842,2023-06-09
"Future, Drake, Tems",WAIT FOR U (feat. Drake & Tems),spotify:track:59nOXPmaKlBfGMDeOVGrIK,75,0.314,0.463,0.642,0.0,1.0,0.0686,-4.474,1.0,0.34,83.389,0.339,2022-04-29
Arizona Zervas,ROXANNE,spotify:track:696DnlkuDOXcMAnKlTgXXK,75,0.0522,0.621,0.601,0.0,6.0,0.46,-5.616,0.0,0.148,116.735,0.457,2019-10-10
The Weeknd,The Hills,spotify:track:7fBv7CLKzipRk6EC6TWHOB,75,0.0671,0.585,0.564,0.0,0.0,0.135,-7.063,0.0,0.0515,113.003,0.137,2015-08-28
"Juice WRLD, YoungBoy Never Broke Again",Bandit (with YoungBoy Never Broke Again),spotify:track:6Gg1gjgKi2AK4e0qzsR7sd,75,0.0687,0.474,0.631,0.0,5.0,0.132,-5.884,0.0,0.343,180.051,0.425,2019-10-04
Adele,Easy On Me,spotify:track:46IZ0fSY2mpAiktS3KOqds,75,0.578,0.604,0.366,0.0,5.0,0.133,-7.519,1.0,0.0282,141.981,0.13,2021-11-19
Imagine Dragons,Bones,spotify:track:54ipXppHLA8U4yqpOFTUhr,74,0.0201,0.772,0.75,0.0,5.0,0.074,-3.67,0.0,0.0455,114.061,0.587,2022-07-01
