Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
"Rocco Hunt, Ana Mena",A Un Passo Dalla Luna,spotify:track:2WVzjRhFauismR2zdQvwFF,70,0.413,0.76,0.782,0.0,10.0,0.302,-5.1,1.0,0.0429,121.972,0.907,2021-11-05
"Rkomi, Ernia, MACE",10 RAGAZZE (con ERNIA),spotify:track:45OsJpk7HMJKOnMVf2eQsV,70,0.261,0.707,0.674,0.0,0.0,0.145,-5.717,0.0,0.193,83.066,0.824,2021-11-30
"Tedua, Chris Nolan",Vertigini,spotify:track:1Oou7m2VuxCDSOdqsu07TU,70,0.164,0.579,0.774,0.0,5.0,0.131,-6.34,0.0,0.164,133.722,0.476,2018-03-02
Irama,Arrogante,spotify:track:3VDA2SesnexSr2PoGACRMG,70,0.154,0.721,0.773,0.0,11.0,0.337,-5.71,1.0,0.0457,102.011,0.685,2020-08-28
"Rhove, Shiva",La zone (feat. Shiva),spotify:track:2Q1ICiLBk9lmLQz7GhMoWB,70,0.0277,0.868,0.614,0.0,1.0,0.0868,-4.652,0.0,0.0607,130.01,0.9,2021-07-16
Shiva,Pensando a lei,spotify:track:2d0ZupCYQL3ME43vB3Dei3,70,0.0533,0.79,0.682,0.0,10.0,0.0746,-6.788,0.0,0.226,143.083,0.584,2022-06-24
"Topic, A7S",Breaking Me,spotify:track:3H7ihDc1dqLriiWXwsc2po,70,0.223,0.789,0.72,0.0,8.0,0.129,-5.652,0.0,0.218,122.031,0.664,2019-12-19
"Charlie Charles, Sfera Ebbasta, Mahmood, Fabri Fibra","Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)",spotify:track:45zJRuzK9e6AO527NOW7Fy,70,0.0261,0.775,0.661,2.09e-05,6.0,0.112,-6.178,0.0,0.183,112.029,0.467,2019-04-26
Ultimo,Cascare nei tuoi occhi,spotify:track:60oJSn5MTG2VNvCJKwd65M,70,0.541,0.732,0.46,0.0,0.0,0.0896,-8.629,1.0,0.104,67.983,0.405,2018-02-09
Travis Scott,HIGHEST IN THE ROOM,spotify:track:3eekarcy7kvN4yt5ZFzltW,70,0.0546,0.598,0.427,5.83e-06,7.0,0.21,-8.764,0.0,0.0317,76.469,0.0605,2019-10-04
"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,spotify:track:6JIC3hbC28JZKZ8AlAqX8h,70,0.0354,0.795,0.8,7.25e-05,1.0,0.0915,-6.32,1.0,0.0309,116.032,0.934,2021-10-22
"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),spotify:track:5PjdY0CKGZdEuoNab3yDmX,70,0.0383,0.591,0.764,0.0,1.0,0.103,-5.484,1.0,0.0483,169.928,0.478,2021-07-23
sangiovanni,malibu,spotify:track:4p0o4pBoJPxYMXKhYbRzzw,70,0.028,0.733,0.736,0.0,7.0,0.131,-5.123,0.0,0.111,147.897,0.669,2021-05-13
Capo Plaza,Capri Sun,spotify:track:1XpmMe95dk9jh3zuOMpeU2,70,0.0454,0.683,0.852,0.0,0.0,0.246,-2.755,1.0,0.0636,93.068,0.448,2022-06-03
"Rondodasosa, Capo Plaza",SLATT (feat. Capo Plaza),spotify:track:1YvhcTM8aIRTg03AavA2HJ,69,0.0719,0.778,0.488,0.0,1.0,0.0935,-5.361,1.0,0.0489,133.052,0.457,2020-10-16
"Purple Disco Machine, Sophie and the Giants",Hypnotized,spotify:track:1zsFr9rPcsMwRtqjDJJpnC,69,0.0993,0.691,0.818,0.000266,11.0,0.114,-5.297,0.0,0.0906,108.065,0.703,2021-10-15
"Takagi & Ketra, OMI, Giusy Ferreri",JAMBO,spotify:track:4H5arInh2BLVz94mIibTrv,69,0.0399,0.74,0.777,0.0,7.0,0.0835,-5.425,0.0,0.163,129.98,0.767,2019-05-24
Ultimo,I Tuoi Particolari,spotify:track:0psAGFzUF64N2Ae4gMExzu,68,0.632,0.659,0.588,0.0,0.0,0.124,-5.682,1.0,0.063,135.884,0.297,2019-04-05
J-AX,Ostia Lido,spotify:track:5yhIKv3jX8K7jcMjN8wmO0,68,0.0838,0.893,0.838,0.0,9.0,0.117,-2.826,1.0,0.215,108.944,0.645,2020-01-24
"Boomdabash, Alessandra Amoroso",Mambo Salentino,spotify:track:7piIo15vVy3ULGXSpFs5xc,68,0.248,0.906,0.662,0.0,3.0,0.067,-6.707,0.0,0.319,100.035,0.863,2019-06-07
Will,Estate,spotify:track:7AKMq2HTg8FQs9LE0v9uoy,67,0.807,0.545,0.545,1.19e-05,1.0,0.114,-6.438,1.0,0.039,108.039,0.244,2020-12-17
Salmo,KUMITE,spotify:track:6yaNNYWPjkWHbh1jADEyJO,67,0.0614,0.816,0.711,0.0,7.0,0.103,-4.45,0.0,0.121,140.062,0.775,2021-10-01
