Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
"Dani M, Simon Superti",F.A.M.E (LeyLey),spotify:track:1ryW1LqC5VMFJFXd4wIrpf,72.0,0.164,0.654,0.588,0.0,5.0,0.42,-9.413,0.0,0.232,139.817,0.479,2019-06-21
James Arthur,Say You Won't Let Go,spotify:track:5uCax9HTNlzGybIStD3vDh,72.0,0.695,0.358,0.557,0.0,10.0,0.0902,-7.398,1.0,0.059,85.043,0.494,2016-10-28
Ant Wan,Komplicerat,spotify:track:7ofOfhBu0FCuVemv4zL8Ry,72.0,0.0451,0.503,0.871,0.0135,2.0,0.111,-6.336,0.0,0.0885,98.848,0.383,2022-09-01
Victor Leksell,Eld & lågor,spotify:track:5etlUg6yiQ8565mdyrWUiP,72.0,0.277,0.58,0.528,0.0,11.0,0.0765,-8.221,1.0,0.0323,126.945,0.281,2021-08-27
Ava Max,Sweet but Psycho,spotify:track:25sgk305KZfyuqVBQIahim,72.0,0.0691,0.719,0.704,0.0,1.0,0.166,-4.724,1.0,0.0476,133.002,0.628,2018-08-17
Ed Sheeran,Bad Habits,spotify:track:6ex1Pz3pntgy4NPtxHXN2V,72.0,0.0451,0.807,0.893,2.79e-05,11.0,0.366,-3.745,0.0,0.0347,126.011,0.537,2020
"Frej Larsson, Young Earth Sauce, ODZ",ANNA BOOK,spotify:track:4yxr3khkHJypQDArNlVbjZ,71.0,0.0288,0.904,0.824,8.66e-06,9.0,0.627,-7.924,1.0,0.328,122.03,0.777,2019-06-07
23,Trapper Of The Year (Intro) - Bonus Track,spotify:track:5cKilVQ9iZamOzodVcYQZ2,71.0,0.00582,0.725,0.453,0.0135,6.0,0.0827,-11.291,0.0,0.316,121.913,0.461,2021-11-26
Tate McRae,you broke me first,spotify:track:45bE4HXI0AwGZXfZtMp8JR,71.0,0.785,0.667,0.373,0.0,4.0,0.0906,-9.389,1.0,0.05,124.148,0.0823,2020-04-17
"Avicii, Aloe Blacc",SOS (feat. Aloe Blacc),spotify:track:2x0RZdkZcD8QRI53XT4GI5,71.0,0.272,0.802,0.645,0.0,5.0,0.119,-6.181,0.0,0.0715,100.001,0.376,2019-06-06
"Hannes, waterbaby",Stockholmsvy,spotify:track:3BeaiIXko9QV8689eWB6yd,69.0,0.462,0.741,0.389,0.532,1.0,0.103,-10.971,1.0,0.0615,90.01,0.742,2022-04-29
Hooja,Banan Melon Kiwi & Citron,spotify:track:2ZfaBbRMcEgSF8JnJIaEBP,69.0,0.155,0.876,0.698,1.91e-05,5.0,0.181,-9.543,1.0,0.0537,130.033,0.85,2021-09-24
"Elov & Beny, Sofie Svensson & Dom Där",BUBBEL PÅ BALKONGEN,spotify:track:1RwQZNgaXl01krZHuSUlE8,67.0,0.662,0.714,0.732,0.0,0.0,0.105,-5.357,0.0,0.174,179.951,0.72,2022-06-24
Einár,Unge Med Extra Energi,spotify:track:07r0YVWQVk4tjuCZWTNQqA,67.0,0.772,0.688,0.388,0.0,7.0,0.178,-15.093,0.0,0.442,96.194,0.595,2020-09-28
"Topic, A7S",Breaking Me,spotify:track:3H7ihDc1dqLriiWXwsc2po,67.0,0.223,0.789,0.72,0.0,8.0,0.129,-5.652,0.0,0.218,122.031,0.664,2019-12-19
