Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
Jason Derulo,Acapulco,spotify:track:3eJH2nAjvNXdmPfBkALiPZ,64,0.051,0.774,0.792,0.0,10.0,0.155,-4.021,1.0,0.0523,122.062,0.507,2021-09-03
"Liaze, equal",PARADISE (MIT DIR),spotify:track:2q7jpVfCtcuRwcur9nQeuC,64,0.269,0.666,0.534,0.000873,2.0,0.068,-8.495,0.0,0.0828,139.998,0.392,2022-05-20
Matt Sassari,Give It To Me - Full Vocal Mix,spotify:track:5ZduaRci3iNUiDfJbBfAaf,64,0.00116,0.874,0.869,0.00238,1.0,0.164,-5.996,0.0,0.0315,126.027,0.726,2021-10-22
"R3HAB, A Touch Of Class",All Around The World (La La La),spotify:track:02itaCXOdC54J0ISjqqFAp,63,0.479,0.733,0.859,0.0645,9.0,0.105,-5.03,0.0,0.033,124.948,0.52,2019-04-05
Black Eyed Peas,I Gotta Feeling,spotify:track:4kLLWz7srcuLKA7Et40PQR,63,0.0873,0.743,0.766,0.0,0.0,0.509,-6.375,1.0,0.0265,127.96,0.61,2009-01-01
50 Cent,In Da Club,spotify:track:7iL6o9tox1zgHpKUfh9vuC,63,0.255,0.899,0.713,0.0,6.0,0.0708,-2.752,0.0,0.366,90.051,0.777,2003-02-06
Ava Max,Kings & Queens,spotify:track:7a53HqqArd4b9NF4XAmlbI,63,0.00786,0.637,0.69,0.0,1.0,0.124,-4.057,0.0,0.0405,129.857,0.457,2020-09-18
"VIZE, Tom Gregory",Never Let Me Down,spotify:track:5TGcyccg8Hkgn9jB7gUpMN,62,0.207,0.758,0.848,0.0,10.0,0.114,-3.84,1.0,0.0456,127.948,0.706,2020-04-24
"Tiësto, Ava Max",The Motto,spotify:track:3j11iDncb7ZeDMw7lFucqM,62,0.0301,0.754,0.763,2.23e-05,7.0,0.0901,-4.627,0.0,0.0435,117.953,0.464,2023-04-21
"Tinlicker, Helsloot",Because You Move Me,spotify:track:1F80MEkZA9yTlpMQp9dhht,62,0.691,0.789,0.435,0.0395,2.0,0.107,-9.506,0.0,0.149,122.997,0.166,2017-07-31
"Internet Money, Gunna, Don Toliver, NAV","Lemonade (feat. Gunna, Don Toliver & NAV)",spotify:track:7hxHWCCAIIxFLCzvDgnQHX,62,0.25,0.8,0.658,0.0,1.0,0.111,-6.142,0.0,0.079,140.042,0.462,2020-08-28
"Samra, Capital Bra",Wieder Lila,spotify:track:2kkcJ8tSDV42LdWcPjy6We,62,0.435,0.656,0.756,0.0,2.0,0.0934,-4.026,0.0,0.3,168.031,0.645,2019-05-17
"Öwnboss, Sevek",Move Your Body,spotify:track:6GomT970rCOkKAyyrwJeZi,61,0.0169,0.848,0.821,0.000403,2.0,0.0962,-5.408,0.0,0.0527,125.051,0.249,2021-10-29
