Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
Trevor Daniel,Falling,spotify:track:0Aqi7ArnBrGblW5T6p2jmD,107.0,0.123,0.785,0.431,0.0,10.0,0.0887,-8.756,0.0,0.0364,127.085,0.236,2020-03-26
BTS,Dynamite,spotify:track:5QDLhrAOJJdNAmCTJ8xMyW,107.0,0.0112,0.746,0.765,0.0,6.0,0.0936,-4.41,0.0,0.0993,114.044,0.737,2020-11-20
Imagine Dragons,Thunder,spotify:track:1zB4vmk8tFRmM9UULNzbLB,106.0,0.00671,0.605,0.822,0.134,0.0,0.147,-4.833,1.0,0.0438,167.997,0.288,2017-06-23
Imran Khan,Satisfya,spotify:track:6HGoVbCUr63SgU3TjxEVj6,106.0,0.00451,0.726,0.652,3.32e-05,1.0,0.226,-7.764,0.0,0.11,163.879,0.803,2013-05-09
"Pritam, Arijit Singh",Hawayein,spotify:track:0l6g8Z8mqGbGXFOjigYetD,104.0,0.796,0.606,0.601,0.000511,2.0,0.127,-5.576,1.0,0.0283,125.961,0.453,2017-08-03
"Badshah, Diljit Dosanjh, Aastha Gill",Proper Patola,spotify:track:39ujbBjTwwqUFySaCYDMMT,104.0,0.485,0.77,0.824,0.0,1.0,0.318,-6.491,0.0,0.0851,172.006,0.49,2018-10-03
"Harnoor, Gifty",Waalian,spotify:track:68AyTcvyK46hpzwohHUkJI,104.0,0.381,0.617,0.392,0.0,1.0,0.1,-9.295,1.0,0.193,84.499,0.313,2020-08-10
Arijit Singh,"Main Dhoondne Ko Zamaane Mein (From ""Heartless"")",spotify:track:43YkTTlOD203o9E5ZxhUjF,104.0,0.594,0.329,0.45,0.0,2.0,0.13,-6.312,0.0,0.0405,80.095,0.284,2019-04-24
"AP Dhillon, Gurinder Gill, Intense",Excuses,spotify:track:29m79w9xPMH4YCD6r8JSmV,102.0,0.0842,0.837,0.717,0.0,5.0,0.149,-7.749,0.0,0.0822,94.984,0.494,2020-07-24
"Sachet Tandon, Kunaal Vermaa, The Fusion Project","Humraah (From ""Malang - Unleash The Madness"")",spotify:track:4xmkpE1Si5JL7NFxWrhV0S,100.0,0.176,0.468,0.854,0.0,11.0,0.126,-3.932,0.0,0.059,155.867,0.277,2020-01-23
"Jeet Gannguli, Arijit Singh",Hamari Adhuri Kahani (Title Track),spotify:track:3HiobOOpSpMsi95WBKPBYk,99.0,0.845,0.223,0.359,0.0,0.0,0.133,-7.569,1.0,0.0312,73.059,0.193,2015-05-21
Ritviz,Udd Gaye - Bacardi House Party Sessions,spotify:track:6wZJsut8fjiWiMPaccRAOX,99.0,0.000712,0.595,0.818,0.0386,11.0,0.142,-6.189,0.0,0.0479,144.956,0.48,2017-11-27
Pav Dharia,Na Ja,spotify:track:32LKwbmh6yVsWoRRF8DIvf,99.0,0.0724,0.772,0.649,0.0,2.0,0.0761,-6.411,1.0,0.143,90.072,0.824,2017-02-21
"Amaal Mallik, Armaan Malik, Kunaal Vermaa","Chale Aana (From ""De De Pyaar De"")",spotify:track:6vuMdb0E8buJeSHArN3dXk,97.0,0.309,0.368,0.587,0.0,6.0,0.149,-6.676,0.0,0.0378,143.687,0.391,2019-05-02
Rashid Ali,Kabhi Kabhi Aditi,spotify:track:3APdIdF8H0jsxSuGOqXedS,97.0,0.276,0.791,0.558,0.0,7.0,0.0859,-7.155,0.0,0.0661,95.077,0.872,2008-05-21
Shubh,We Rollin,spotify:track:6ZYxNjuAU9Vy3VtF6W1dtE,97.0,0.261,0.82,0.504,7e-06,4.0,0.104,-9.113,0.0,0.141,85.016,0.275,2021-09-09
Ruth B.,Dandelions,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,97.0,0.0157,0.609,0.692,0.0,1.0,0.0864,-2.958,1.0,0.0259,116.959,0.454,2017-05-05
"Gym Class Heroes, Adam Levine",Stereo Hearts (feat. Adam Levine),spotify:track:0qOnSQQF0yzuPWsXrQ9paz,97.0,0.0319,0.646,0.795,0.0,9.0,0.267,-3.293,1.0,0.0976,89.99,0.796,2011-11-11
Taylor Swift,Blank Space,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,96.0,0.103,0.76,0.703,0.0,5.0,0.0913,-5.412,1.0,0.054,95.997,0.57,2014-01-01
"AP Dhillon, Gurinder Gill",TERE TE,spotify:track:6TClJ8jXi3OBV7gcrU3jx5,96.0,0.0508,0.692,0.488,0.0,7.0,0.154,-10.96,0.0,0.135,171.9,0.299,2021-11-21
"Jubin Nautiyal, Rocky - Shiv",Humnava Mere,spotify:track:0loZn1c5heXie7OAtvK6nH,95.0,0.47,0.401,0.553,2.96e-06,5.0,0.124,-8.263,0.0,0.0337,79.144,0.364,2018-05-23
"Maroon 5, Cardi B",Girls Like You (feat. Cardi B) - Cardi B Version,spotify:track:7fa9MBXhVfQ8P8Df9OEbD8,95.0,0.568,0.851,0.541,0.0,0.0,0.13,-6.825,1.0,0.0505,124.959,0.448,2018-06-15
"Selena Gomez, Marshmello",Wolves,spotify:track:0tBbt8CrmxbjRP0pueQkyU,93.0,0.124,0.724,0.804,0.0,11.0,0.204,-4.614,0.0,0.0448,124.987,0.306,2017-10-25
"Ved Sharma, Kunaal Vermaa","Malang (Title Track) [From ""Malang - Unleash The Madness""]",spotify:track:25MPTnqXQB1H6OkwSYUXWx,93.0,0.329,0.384,0.728,1.85e-05,7.0,0.329,-6.503,0.0,0.0623,156.396,0.311,2020-01-16
Serena,Safari,spotify:track:3C9kY7XZh6GCEmfazGJ2UB,93.0,0.445,0.799,0.689,0.0122,5.0,0.18,-6.793,0.0,0.053,103.019,0.477,2018-06-22
Shubh,Elevated,spotify:track:2AilvPt1AQ8PixlCKqkjfj,92.0,0.214,0.828,0.533,2.8e-05,6.0,0.307,-5.779,0.0,0.091,93.021,0.605,2021-10-22
BLACKPINK,How You Like That,spotify:track:4SFknyjLcyTLJFPKD2m96o,92.0,0.0465,0.812,0.761,0.000135,11.0,0.0601,-5.222,1.0,0.0812,130.032,0.344,2020-10-02
"Dhibu Ninan Thomas, Kapil Kapilan","Adiye - From ""Bachelor""",spotify:track:2tMoOS9grHtn4upzb4LwMG,92.0,0.445,0.709,0.454,0.0,9.0,0.136,-7.843,0.0,0.167,90.038,0.548,2021-09-30
Duncan Laurence,Arcade,spotify:track:1J14CdDAvBTE1AJYUOwl6C,91.0,0.827,0.453,0.35,0.00122,9.0,0.144,-11.639,0.0,0.0425,72.017,0.279,2020-11-12
