Artist,TrackName,TrackId,TimesRepeated,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date
"Lizzo, Cardi B",Rumors (feat. Cardi B),spotify:track:6KgtcmCF9Ky68XC7ezxl3s,8,0.13,0.827,0.731,0.0,4.0,0.418,-5.524,0.0,0.088,118.992,0.607,2021-08-13
Charlie Puth,Charlie Be Quiet!,spotify:track:2NGPPfcQfNm3f2ym3WHBuf,8,0.205,0.753,0.662,3.66e-06,8.0,0.0851,-4.25,1.0,0.0702,94.958,0.466,2022-10-06
"BE'O, Layone",Brand (Feat. Layone),spotify:track:5of3YtjEvlZdehqSyoutLA,8,0.213,0.781,0.669,0.0,6.0,0.0828,-4.23,0.0,0.0499,92.963,0.847,2021-05-02
Drake,What’s Next,spotify:track:3aQem4jVGdhtg116TmJnHz,8,0.0136,0.781,0.594,0.0,0.0,0.162,-6.959,0.0,0.0485,129.895,0.0628,2021-03-05
Olivia Rodrigo,bad idea right?,spotify:track:3IX0yuEVvDbnqUwMBB3ouC,8,0.00193,0.627,0.879,6.87e-06,9.0,0.0647,-3.446,1.0,0.0955,129.979,0.748,2023-09-08
"Coogie, BE'O",Good Night (Feat. BE'O),spotify:track:7uzmxEjFEAiadiCCXa0bhi,8,0.251,0.695,0.473,0.0,11.0,0.148,-7.055,1.0,0.274,80.017,0.665,2022-01-24
Maroon 5,Lost,spotify:track:18XlJEroUwFo0tLZxscgXE,8,0.223,0.766,0.706,0.00028,7.0,0.064,-6.553,0.0,0.16,142.989,0.766,2021-06-11
NCT DREAM,ISTJ,spotify:track:43Pmqpiw4zFY77pT5QdxQ8,8,0.0161,0.646,0.956,0.0,4.0,0.299,-1.575,0.0,0.058,121.955,0.356,2023-07-17
IU,Empty Cup,spotify:track:4YnVz2QRU6OnoJ8lt23QHM,8,0.431,0.755,0.493,0.0,10.0,0.112,-5.078,0.0,0.0334,104.939,0.417,2021-03-25
NCT DREAM,Broken Melodies,spotify:track:63Czf03uph6EyJDL1z3x3z,8,0.186,0.577,0.821,0.0,1.0,0.18,-2.984,1.0,0.0492,150.023,0.392,2023-07-17
Billie Eilish,Lost Cause,spotify:track:4191RXFPa7Ge9XkA4cWlna,8,0.702,0.526,0.334,0.00782,10.0,0.0586,-8.491,0.0,0.251,74.966,0.522,2021-07-30
"SINCE, Tabber, Gaeko, Kid Milli","Reset (Feat. Gaeko, Kid Milli) (Prod. CODE KUNST)",spotify:track:5oD7cKg3DRl2HFuybvVsI5,8,0.0467,0.493,0.718,0.0,2.0,0.116,-5.098,1.0,0.32,87.649,0.65,2021-11-20
JSDK,Only You,spotify:track:7b4E6eJJwIKHZJvRqSHEXI,8,0.166,0.504,0.596,0.0,11.0,0.137,-5.913,1.0,0.0297,136.025,0.205,2021-06-26
Red Velvet,Bad Boy,spotify:track:5GKwq4sO5ZHKuWaDmdwMQc,8,0.191,0.714,0.736,0.0,2.0,0.0553,-3.801,1.0,0.0457,149.985,0.814,2018-01-29
YOUNGTAK,MMM,spotify:track:10hdUAZZO3qVHr8KpwaB1U,8,0.0848,0.589,0.958,0.0,0.0,0.497,-2.319,1.0,0.161,128.085,0.745,2022-07-04
"Shawn Mendes, Tainy",Summer of Love (Shawn Mendes & Tainy),spotify:track:0z8hI3OPS8ADPWtoCjjLl6,8,0.0297,0.776,0.808,0.000127,11.0,0.103,-4.501,1.0,0.117,123.988,0.494,2021-08-20
V,Rainy Days,spotify:track:5ydjxBSUIDn26MFzU3asP4,8,0.739,0.633,0.454,0.0,9.0,0.148,-8.016,0.0,0.0875,74.828,0.282,2023-08-11
Kim Na Young,There For You,spotify:track:4D3Wo2n0MuTT0DL0zKFGFI,8,0.876,0.532,0.311,0.0,7.0,0.0874,-9.265,1.0,0.0394,90.367,0.247,2021-12-21
Doja Cat,Get Into It (Yuh),spotify:track:0W6I02J9xcqK8MtSeosEXb,8,0.315,0.912,0.655,3.39e-05,8.0,0.0894,-6.029,0.0,0.162,91.942,0.793,2021-06-25
Woody,Flower in the Desert - Kor Version,spotify:track:7M3POeMOBCs6pwtDkVhBTi,8,0.616,0.44,0.396,0.0,1.0,0.118,-6.205,1.0,0.0301,123.924,0.341,2023-07-14
JIN,Abyss,spotify:track:40BomFCBuJok3OjxM9oG7e,8,0.535,0.434,0.506,0.0,0.0,0.163,-5.359,1.0,0.0317,143.776,0.346,2020-12-03
"Loco, Punch",Say Yes,spotify:track:27zrFrtUtWl2urlvjOn5xc,8,0.352,0.696,0.778,0.0,1.0,0.329,-4.653,0.0,0.0585,94.996,0.41,2016-08-29
"Bad Bunny, Jhayco",DÁKITI,spotify:track:4MzXwWMhyBbmu6hOcLVD49,8,0.401,0.731,0.573,5.22e-05,4.0,0.113,-10.059,0.0,0.0544,109.928,0.145,2020-11-27
"TOIL, Leellamarz, BE'O","Black Heart (feat. Leellamarz, BE'O)",spotify:track:2odm919sRfQIhH2na8YSKK,8,0.769,0.549,0.513,0.0,11.0,0.501,-5.249,1.0,0.0499,168.173,0.848,2022-01-30
The Chainsmokers,High,spotify:track:3t4KHjd8uQpJJ2fa0fRIpR,8,0.0492,0.601,0.787,0.0,0.0,0.142,-6.178,1.0,0.031,134.981,0.525,2022-01-28
"Leellamarz, ASH ISLAND",On the street (Feat. ASH ISLAND),spotify:track:0b0E2uQdDqRljyLY89SE7O,8,0.299,0.644,0.74,0.0,11.0,0.139,-6.088,1.0,0.0277,130.121,0.722,2023-08-13
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,spotify:track:2uFaJJtFpPDc5Pa95XzTvg,8,0.912,0.451,0.24,2.45e-06,1.0,0.175,-14.014,1.0,0.0351,134.009,0.701,1959-01-01
DAWN 던,Dear My Light,spotify:track:0UXLLeFAFbo5JbSR9C4STe,8,0.483,0.608,0.508,0.0,2.0,0.161,-4.694,1.0,0.0283,89.985,0.526,2023-04-13
"MEDUZA, Dermot Kennedy",Paradise (feat. Dermot Kennedy),spotify:track:6ft4hAq6yde8jPZY2i5zLr,8,0.0689,0.632,0.595,0.0,8.0,0.209,-7.644,0.0,0.0401,124.114,0.435,2020-10-30
Måneskin,I WANNA BE YOUR SLAVE,spotify:track:4pt5fDVTg5GhEvEtlz9dKk,8,0.00165,0.75,0.608,0.0,1.0,0.178,-4.008,1.0,0.0387,132.507,0.958,2021-03-19
